ticker,style,entry_date,entry_price,qty,exit_date,exit_price,exit_reason,stop_loss,take_profit,entry_atr,n_adds,result_eur,result_pct
TRGP,MOMENTUM,2026-02-27,234.6803,0.8103,2026-03-09,232.6242,trailing_stop,232.6242069472545,254.0321,6.4506,0,-1.67,-0.88
MTD,VALUE,2026-03-03,1299.295,0.4306,2026-03-09,1207.7623,stop_loss_atr,1207.7623,1408.5718000000002,36.4256,1,-39.41,-7.04
CEG,VALUE,2026-01-22,287.5803,9.999999999979097e-05,2026-03-11,300.2057,value_trailing_stop,300.20574326637774,336.52590000000004,16.3152,1,0.0,4.39
LOW,VALUE,2026-02-25,261.8289,0.5668,2026-03-12,239.0514,stop_loss_atr,239.0514,284.6064,7.5925,0,-12.91,-8.7
BA,VALUE,2026-03-06,231.1678,0.8343,2026-03-12,209.4001,stop_loss_atr,209.4001,252.9355,7.2559,0,-18.16,-9.42
AR,MOMENTUM,2026-03-02,37.0893,4.676,2026-03-16,41.7327,take_profit_atr,37.92050091552734,41.7327,1.5478,0,21.71,12.52
XYL,VALUE,2026-02-12,125.7053,0.00010000000000000755,2026-03-16,121.0397,EMA-50 abaixo de EMA-200 — tendência inv,113.39,138.0206,4.1051,0,-0.0,-3.71
TTWO,VALUE,2026-02-09,195.6102,9.999999999977818e-05,2026-03-18,203.8206,value_trailing_stop,203.8206018310547,221.4993,8.6297,1,0.0,4.2
MPC,MOMENTUM,2026-03-02,213.9332,2.3478,2026-03-18,235.3466,take_profit_atr,220.01770718505975,235.3466,7.1378,1,50.27,10.01
SBUX,MOMENTUM,2026-03-12,99.6211,1.4983,2026-03-18,94.2935,trailing_stop,94.2935,107.6125,2.6638,0,-7.98,-5.35
EMR,VALUE,2026-02-12,143.8796,1.2152,2026-03-19,128.3735,stop_loss_atr,128.3735,159.3857,5.1687,0,-18.84,-10.78
EXC,MOMENTUM,2026-02-27,48.8844,10.6168,2026-03-19,48.1923,trailing_stop,48.19225152587891,51.8337,0.9831,1,-7.35,-1.42
EOG,MOMENTUM,2026-03-02,127.6907,1.3582,2026-03-19,138.1769,take_profit_atr,130.55001898410552,138.1769,3.4954,0,14.24,8.21
LNG,MOMENTUM,2026-03-18,265.671,0.4171,2026-03-19,278.6735,trailing_stop,278.6734932604177,289.8201,8.0497,0,5.42,4.89
IQV,VALUE,2026-02-10,178.7004,0.00010000000000000712,2026-03-19,166.4284,EMA-50 abaixo de EMA-200 — tendência inv,154.4027,206.7933,9.3643,1,-0.0,-6.87
HPE,VALUE,2026-03-10,20.9701,6.3329,2026-03-24,22.1948,value_trailing_stop,22.19479984741211,23.5429,0.8576,0,7.76,5.84
IBM,VALUE,2026-02-23,226.2518,0.00020000000000001123,2026-03-27,235.4396,value_trailing_stop,235.4396171138843,260.8088,11.519,1,0.0,4.06
MTD,VALUE,2026-03-09,1194.2099,0.0031999999999999984,2026-03-27,1220.507,value_trailing_stop,1220.506990234375,1313.4344,39.7415,1,0.08,2.2
CTRA,MOMENTUM,2026-03-19,33.9565,13.858600000000001,2026-03-30,36.8377,take_profit_atr,34.47900106811523,36.8377,0.9604,1,39.93,8.48
AR,MOMENTUM,2026-03-19,43.3108,3.4073,2026-03-31,41.7683,trailing_stop,41.76825,48.0889,1.5927,0,-5.26,-3.56
BLK,VALUE,2026-03-06,957.1772,0.00010000000000000754,2026-03-31,961.4696,EMA-50 abaixo de EMA-200 — tendência inv,842.4965,1071.8579,38.2269,1,0.0,0.45
LNG,MOMENTUM,2026-03-19,280.6582,1.4768,2026-04-01,275.5803,trailing_stop,275.58026500202357,310.19530000000003,9.8457,1,-7.5,-1.81
GWW,VALUE,2026-03-19,1040.4509,0.4523,2026-04-02,1078.4933,value_trailing_stop,1078.4932884497487,1119.9635,26.5042,1,17.21,3.66
ABBV,VALUE,2026-03-20,203.4336,0.4332,2026-04-02,206.5604,value_trailing_stop,206.56036109555006,221.5473,6.0379,0,1.35,1.54
CVS,VALUE,2026-03-20,70.8758,1.2433,2026-04-07,77.0639,take_profit_atr,73.78080459389366,77.0639,2.0627,0,7.69,8.73
JNJ,VALUE,2026-03-20,235.4288,0.3743,2026-04-07,238.8464,value_trailing_stop,238.8464067138672,247.9742,4.1818,0,1.28,1.45
LLY,VALUE,2026-03-20,905.3682,0.0973,2026-04-07,914.676,value_trailing_stop,914.6759914677158,995.8566,30.1628,0,0.91,1.03
BA,VALUE,2026-03-19,196.8906,2.3118,2026-04-08,219.3552,take_profit_atr,205.8736061035156,219.3552,7.4882,1,51.93,11.41
GOOGL,VALUE,2026-03-24,283.1543,1.5159,2026-04-08,306.0032,take_profit_atr,306.84738657226563,306.0032,7.6163,1,34.64,8.07
OKE,MOMENTUM,2026-03-31,89.342,1.3356,2026-04-08,84.126,trailing_stop,84.126,97.166,2.608,0,-6.97,-5.84
OXY,MOMENTUM,2026-03-31,65.0162,1.8354,2026-04-08,60.7782,trailing_stop,60.7782,71.3732,2.119,0,-7.78,-6.52
TRGP,MOMENTUM,2026-03-31,249.5394,0.4782,2026-04-08,236.6952,trailing_stop,236.6952,268.8057,6.4221,0,-6.14,-5.15
NSC,VALUE,2026-03-19,277.0609,0.5326,2026-04-09,294.7879,take_profit_atr,283.4346360501058,294.7879,5.909,0,9.44,6.4
D,VALUE,2026-03-20,59.3948,1.4836,2026-04-09,63.3704,take_profit_atr,61.92960183105469,63.3704,1.3252,0,5.9,6.69
MRVL,MOMENTUM,2026-03-31,104.6996,4.2262,2026-04-09,121.0466,take_profit_atr,108.2864753486648,121.04660000000001,5.449,1,69.09,15.61
WFC,VALUE,2026-02-27,79.2811,6.3031,2026-04-14,80.2507,value_trailing_stop,80.25073268621522,88.2157,2.9782,1,6.11,1.22
NEE,VALUE,2026-03-20,89.5224,0.8007,2026-04-14,91.73,value_trailing_stop,91.72999908447265,96.2424,2.24,0,1.77,2.47
GE,VALUE,2026-03-19,288.2682,1.5897999999999999,2026-04-16,297.9326,value_trailing_stop,297.9326146484375,320.0793,10.6037,1,15.36,3.35
HOOD,VALUE,2026-02-12,71.1378,9.999999999998572e-05,2026-04-17,90.9924,take_profit_atr,80.08359969482422,90.9924,6.6182,0,0.0,27.91
PH,VALUE,2026-03-06,921.8672,0.2092,2026-04-17,998.9513,take_profit_atr,975.2900224054456,998.9513,25.6947,0,16.13,8.36
DHI,VALUE,2026-03-12,134.4778,9.999999999977777e-05,2026-04-17,149.3185,take_profit_atr,142.69449404796322,149.3185,4.9469,1,0.0,11.04
LOW,VALUE,2026-03-19,228.6698,0.6454,2026-04-17,248.7074,take_profit_atr,240.94092079263336,248.7074,6.6792,0,12.93,8.76
PHM,VALUE,2026-03-19,117.8795,1.2519,2026-04-17,129.3422,take_profit_atr,121.74819938964843,129.3422,3.8209,0,14.35,9.72
MDT,VALUE,2026-03-06,90.4606,0.00019999999999999242,2026-04-21,83.9104,stop_loss_atr,83.9104,97.0108,2.1834,1,-0.0,-7.24
TOL,VALUE,2026-03-13,136.3766,3.0334000000000003,2026-04-21,151.2275,take_profit_atr,143.9794048828125,151.2275,4.9503,1,45.05,10.89
NET,VALUE,2026-04-09,173.2989,2.6931,2026-04-22,211.5171,take_profit_atr,186.47119694824218,211.5171,12.7394,1,102.93,22.05
CMCSA,VALUE,2026-03-18,28.2487,0.0004999999999997797,2026-04-23,30.4134,value_trailing_stop,30.41340183105469,30.7486,0.8333,0,0.0,7.66
LMT,VALUE,2026-04-20,575.7694,1.0108000000000001,2026-04-23,534.4495,stop_loss_atr,534.4495,622.7452000000001,15.6586,1,-41.77,-7.18
TXN,MOMENTUM,2026-04-22,235.1741,0.4132,2026-04-23,267.9764,trailing_stop,267.9764021430355,252.8228,5.8829,0,13.55,13.95
INTC,MOMENTUM,2026-04-09,61.7354,3.9693,2026-04-24,71.0867,take_profit_atr,77.42725122070313,71.0867,3.1171,0,37.12,15.15
ARM,MOMENTUM,2026-04-22,202.8594,2.2063,2026-04-24,230.9493,take_profit_atr,214.27174267578124,230.9493,9.3633,1,61.97,13.85
ARM,MOMENTUM,2026-04-24,234.8687,0.4079,2026-04-27,211.5275,trailing_stop,211.5275,269.8805,11.6706,0,-9.52,-9.94
UPS,VALUE,2026-03-06,99.1771,5.2453,2026-04-28,100.1404,value_trailing_stop,100.14042058829287,109.048,3.2903,1,5.05,0.97
AMD,MOMENTUM,2026-04-24,347.897,0.2754,2026-04-28,320.255,trailing_stop,320.255,389.36,13.821,0,-7.61,-7.95
BIIB,VALUE,2026-03-20,182.9798,2.2931,2026-04-29,185.738,value_trailing_stop,185.73799938964845,198.20780000000002,5.076,1,6.32,1.51
H,MOMENTUM,2026-04-17,172.5231,0.6691,2026-04-29,159.7629,trailing_stop,159.7629,191.6634,6.3801,0,-8.54,-7.4
LLY,VALUE,2026-04-29,849.9597,0.1054,2026-04-30,929.7591,take_profit_atr,890.6755895675202,929.7591,26.5998,0,8.41,9.39
YUM,VALUE,2026-04-27,156.2298,2.8280999999999996,2026-05-01,157.146,value_trailing_stop,157.1459932861328,165.82080000000002,3.197,1,2.59,0.59
CL,VALUE,2026-03-20,84.6154,1.0414,2026-05-04,85.301,value_trailing_stop,85.30099633789062,90.6739,2.0195,0,0.71,0.81
IR,VALUE,2026-04-17,85.7974,1.2432,2026-05-04,76.5142,stop_loss_atr,76.5142,95.0806,3.0944,0,-11.54,-10.82
INTC,MOMENTUM,2026-04-24,91.9394,4.8115000000000006,2026-05-05,104.8061,take_profit_atr,99.75775335693359,104.8061,4.2889,1,61.91,13.99
BDX,VALUE,2026-03-20,146.1004,3.0061,2026-05-06,151.7802,value_trailing_stop,151.78020244140626,158.7151,4.2049,1,17.07,3.89
D,MOMENTUM,2026-04-30,64.5161,1.3184,2026-05-06,62.4238,trailing_stop,62.42375061035156,68.3396,1.2745,0,-2.76,-3.24
FTNT,VALUE,2025-08-15,80.3336,9.99999999995698e-05,2026-05-07,92.4245,take_profit_atr,104.32939938964844,92.42450000000001,4.0303,1,0.0,15.05
BKR,MOMENTUM,2026-04-23,67.7757,6.5388,2026-05-07,65.2458,trailing_stop,65.24584038927853,73.6911,1.9718,1,-16.54,-3.73
NEE,MOMENTUM,2026-04-23,97.5686,4.5476,2026-05-07,93.3547,trailing_stop,93.35475,104.0429,2.1581,1,-19.16,-4.32
MGM,MOMENTUM,2026-04-27,40.5601,2.2585,2026-05-07,37.7087,trailing_stop,37.7087,44.8372,1.4257,0,-6.44,-7.03
WMB,MOMENTUM,2026-04-30,76.176,5.7252,2026-05-07,73.1373,trailing_stop,73.13725366210937,81.30330000000001,1.7091,1,-17.4,-3.99
BAC,MOMENTUM,2026-04-15,54.3336,1.9627,2026-05-08,51.7648,trailing_stop,51.7648,58.1868,1.2844,0,-5.04,-4.73
MCD,VALUE,2026-04-27,292.0083,0.18910000000000005,2026-05-08,276.3948,stop_loss_atr,276.39480000000003,307.6218,5.2045,1,-2.95,-5.35
NET,MOMENTUM,2026-05-07,256.8542,0.3556,2026-05-08,232.265,trailing_stop,232.265,293.738,12.2946,0,-8.74,-9.57
EXPE,VALUE,2026-05-07,233.6009,1.7978999999999998,2026-05-11,220.3308,stop_loss_atr,220.3308,266.1233,10.8408,1,-23.86,-5.68
TSM,MOMENTUM,2026-04-24,402.5606,0.238,2026-05-12,386.6993,trailing_stop,386.69925,442.5215,13.3203,0,-3.78,-3.94
TJX,VALUE,2026-05-06,150.0526,3.1121,2026-05-12,151.0968,value_trailing_stop,151.09684382414372,158.78140000000002,2.9096,1,3.25,0.7
TXN,MOMENTUM,2026-04-24,275.8079,0.3473,2026-05-13,303.8636,take_profit_atr,285.94025732421875,303.8636,9.3519,0,9.74,10.17
BIIB,MOMENTUM,2026-04-29,197.2599,2.2245,2026-05-14,190.5453,trailing_stop,190.54525122070314,215.7696,6.1699,1,-14.94,-3.4
CSCO,MOMENTUM,2026-05-12,101.5307,4.0174,2026-05-14,108.6749,take_profit_atr,113.40650061035156,108.6749,2.3814,1,28.7,7.04
F,MOMENTUM,2026-05-14,14.4836,3.9026,2026-05-15,13.4512,trailing_stop,13.4512,16.0322,0.5162,0,-4.03,-7.13
REGN,VALUE,2026-04-29,685.5077,0.1307,2026-05-18,619.2926,stop_loss_atr,619.2926,751.7228,22.0717,0,-8.65,-9.66
AMAT,MOMENTUM,2026-05-14,436.7313,0.9283,2026-05-19,405.7622,trailing_stop,405.7622,488.2725,17.1804,1,-28.75,-7.09
AES,VALUE,2026-04-24,14.286,31.2179,2026-05-20,14.6247,take_profit_atr,14.504199542236329,14.624699999999999,0.1129,1,10.57,2.37
GOOGL,MOMENTUM,2026-04-30,384.8962,0.221,2026-05-20,383.1272,trailing_stop,383.1272353515625,415.4755,10.1931,0,-0.39,-0.46
ARM,MOMENTUM,2026-05-07,213.3633,0.3011,2026-05-20,258.8517,take_profit_atr,221.53300244140624,258.8517,15.1628,0,13.7,21.32
TJX,VALUE,2026-05-13,147.3548,4.7328,2026-05-20,153.912,value_trailing_stop,153.91199633789063,157.3718,3.339,2,31.03,4.45
COST,MOMENTUM,2026-05-19,1094.5935,0.1122,2026-05-21,1053.1969,trailing_stop,1053.1969,1156.6884,20.6983,0,-4.64,-3.78
HPE,MOMENTUM,2026-05-13,33.8374,12.0586,2026-05-22,34.8487,trailing_stop,34.848748931884764,37.3129,1.1585,1,12.2,2.99
XOM,MOMENTUM,2026-05-15,157.9595,0.5522,2026-05-22,153.3117,trailing_stop,153.31174267578126,170.4014,4.1473,0,-2.57,-2.94
WFC,VALUE,2026-04-15,79.8535,9.999999999997854e-05,2026-05-22,76.3809,backtest_end_mtm,72.6082,87.0988,2.4151,0,-0.0,-4.35
JNJ,VALUE,2026-04-21,226.2165,0.4784,2026-05-22,234.2814,backtest_end_mtm,212.0442,240.3888,4.7241,0,3.86,3.57
RRC,VALUE,2026-04-22,43.2608,2.0364,2026-05-22,41.0397,backtest_end_mtm,38.4899,48.0317,1.5903,0,-4.52,-5.13
CSX,MOMENTUM,2026-04-23,46.1915,1.9525,2026-05-22,45.5086,backtest_end_mtm,44.2392516784668,49.1924,1.0003,0,-1.33,-1.48
HON,VALUE,2026-04-23,212.2937,2.0876,2026-05-22,227.863,backtest_end_mtm,217.34940549316406,229.7546,5.8203,1,32.5,7.33
LMT,VALUE,2026-04-23,516.8224,0.8575,2026-05-22,533.1067,backtest_end_mtm,477.7551,568.9897,17.3891,1,13.96,3.15
NOC,VALUE,2026-04-23,567.5679,0.6397,2026-05-22,555.4411,backtest_end_mtm,532.2136,623.1612,18.5311,2,-7.76,-2.14
RTX,VALUE,2026-04-23,174.5792,2.5385,2026-05-22,176.9657,backtest_end_mtm,162.8368,190.3433,5.2547,1,6.06,1.37
UNP,MOMENTUM,2026-04-23,271.3278,0.3324,2026-05-22,265.8135,backtest_end_mtm,261.6007438964844,289.0869,5.9197,0,-1.83,-2.03
KO,MOMENTUM,2026-04-28,78.3696,1.2191,2026-05-22,81.4596,backtest_end_mtm,78.92050366210937,82.857,1.4958,0,3.77,3.94
EXC,VALUE,2026-05-06,45.0313,2.6147,2026-05-22,46.2184,backtest_end_mtm,41.9992,48.0634,1.0107,0,3.1,2.64
H,MOMENTUM,2026-05-07,170.5126,0.5357,2026-05-22,174.1065,backtest_end_mtm,162.4852481689453,188.7343,6.0739,0,1.93,2.11
PR,VALUE,2026-05-07,20.085,4.0542,2026-05-22,20.4349,backtest_end_mtm,17.8326,22.3374,0.7508,0,1.42,1.74
BIIB,VALUE,2026-05-14,191.4178,0.2953,2026-05-22,193.7116,backtest_end_mtm,172.3297,210.5059,6.3627,0,0.68,1.2
CSCO,MOMENTUM,2026-05-14,117.8584,3.44,2026-05-22,120.3799,backtest_end_mtm,112.08250091552735,128.3074,3.483,1,8.67,2.14
F,MOMENTUM,2026-05-15,14.6074,30.5184,2026-05-22,14.9263,backtest_end_mtm,13.539249809265137,16.3003,0.5643,1,9.73,2.18
T,VALUE,2026-05-15,24.036,3.629,2026-05-22,25.2537,backtest_end_mtm,24.21640030517578,25.8564,0.6068,0,4.42,5.07
TOL,VALUE,2026-05-15,126.8534,3.4395000000000002,2026-05-22,134.2964,backtest_end_mtm,114.02839999999999,139.67839999999998,4.275,1,25.6,5.87
D,MOMENTUM,2026-05-18,68.0101,6.745100000000001,2026-05-22,67.6531,backtest_end_mtm,64.86499938964843,72.84009999999999,1.61,1,-2.41,-0.52
REGN,VALUE,2026-05-18,629.3865,0.7034,2026-05-22,638.7203,backtest_end_mtm,555.7056,703.0673999999999,24.5603,1,6.57,1.48
BLK,VALUE,2026-05-19,1036.5591,0.1185,2026-05-22,1072.7317,backtest_end_mtm,960.0321,1113.0861,25.509,0,4.29,3.49
ADI,VALUE,2026-05-20,398.1495,0.3128,2026-05-22,396.9707,backtest_end_mtm,357.5067,438.7923,13.5476,0,-0.37,-0.3
ARM,MOMENTUM,2026-05-20,288.268,1.5704,2026-05-22,306.4334,backtest_end_mtm,273.14425,338.4949,16.7423,1,28.53,6.3
GS,MOMENTUM,2026-05-20,982.3655,0.1295,2026-05-22,996.4808,backtest_end_mtm,940.7962353515625,1059.842,25.8255,0,1.83,1.44
